fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_assists,passes_total,passes_accuracy,duels_total,dribbles_attempts,fouls_committed,cards_yellow,cards_red,penalty_commited,penalty_scored,penalty_missed,penalty_saved,tackles_total,tackles_interceptions,duels_won,fouls_drawn,offsides,shots_total,dribbles_past,dribbles_success,shots_on,goals_total,tackles_blocks,passes_key,goals_saves,penalty_won
1390830,Elche,797,46771,Jairo Izquierdo,https://media.api-sports.io/football/players/46771.png,,3,D,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390830,Elche,797,46973,Josan,https://media.api-sports.io/football/players/46973.png,,17,M,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390830,Elche,797,119223,Mourad El Ghezouani,https://media.api-sports.io/football/players/119223.png,,19,F,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390830,Elche,797,448243,Ali Houary,https://media.api-sports.io/football/players/448243.png,,35,F,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390834,Osasuna,727,46646,Sergio Herrera,https://media.api-sports.io/football/players/46646.png,90.0,1,G,6.9,True,False,0,0.0,16.0,11,,,,0,0,,0,0,0.0,,,,,,,,,,,,,1.0,
1390834,Osasuna,727,279822,Flavien Boyomo,https://media.api-sports.io/football/players/279822.png,90.0,22,D,7.5,False,False,0,0.0,46.0,42,12.0,,4.0,0,0,,0,0,,2.0,,6.0,,,,,,,,,1.0,,
1390834,Osasuna,727,47533,Alejandro Catena,https://media.api-sports.io/football/players/47533.png,90.0,24,D,7.3,False,False,0,0.0,52.0,42,5.0,,,0,0,,0,0,,2.0,1.0,5.0,,,,,,,,,1.0,,
1390834,Osasuna,727,46967,Juan Cruz,https://media.api-sports.io/football/players/46967.png,90.0,3,D,7,False,False,0,0.0,42.0,37,2.0,,,0,0,,0,0,,,,1.0,,,,,,,,1.0,1.0,,
1390834,Osasuna,727,21701,Valentin Rosier,https://media.api-sports.io/football/players/21701.png,90.0,19,M,7.2,False,False,0,1.0,42.0,32,9.0,,3.0,1,0,,0,0,,5.0,2.0,6.0,,,1.0,,,,,,1.0,,
1390834,Osasuna,727,1825,Lucas Torró,https://media.api-sports.io/football/players/1825.png,78.0,6,M,6.9,False,False,0,0.0,40.0,23,9.0,,3.0,1,0,,0,0,,1.0,,7.0,1.0,,1.0,,,,,,1.0,,
1390834,Osasuna,727,47574,Moi Gómez,https://media.api-sports.io/football/players/47574.png,84.0,16,M,8.2,False,False,0,0.0,77.0,73,4.0,,,0,0,,0,0,,1.0,,4.0,3.0,,1.0,,,1.0,,,1.0,,
1390834,Osasuna,727,46662,Jon Moncayola,https://media.api-sports.io/football/players/46662.png,90.0,7,M,7,False,False,0,0.0,49.0,40,1.0,,2.0,0,0,,0,0,,,1.0,,,,1.0,,,1.0,,,2.0,,
1390834,Osasuna,727,338751,Victor Muñoz,https://media.api-sports.io/football/players/338751.png,62.0,21,F,6.9,False,False,0,0.0,15.0,13,9.0,2.0,,0,0,,0,0,,,,5.0,4.0,,,1.0,1.0,,,,,,
1390834,Osasuna,727,67939,Aimar Oroz,https://media.api-sports.io/football/players/67939.png,78.0,10,F,7.7,False,False,0,0.0,49.0,43,8.0,3.0,,0,0,,0,0,,,1.0,3.0,1.0,,1.0,,1.0,,,,4.0,,
1390834,Osasuna,727,46746,Ante Budimir,https://media.api-sports.io/football/players/46746.png,90.0,17,F,7.3,False,False,0,0.0,13.0,9,13.0,,1.0,0,0,,0,0,,,,8.0,4.0,2.0,3.0,,,2.0,1.0,,,,
1390834,Osasuna,727,46658,Rubén García,https://media.api-sports.io/football/players/46658.png,29.0,14,M,6.3,False,True,0,0.0,14.0,11,5.0,,1.0,0,0,,0,0,,2.0,1.0,2.0,,,1.0,1.0,,,,,,,
1390834,Osasuna,727,182592,Jorge Herrando,https://media.api-sports.io/football/players/182592.png,13.0,5,D,6.6,False,True,0,0.0,3.0,2,,,,0,0,,0,0,,,2.0,,,,,,,,,,,,
1390834,Osasuna,727,146751,Raúl García de Haro,https://media.api-sports.io/football/players/146751.png,13.0,9,F,6.3,False,True,0,0.0,3.0,2,3.0,3.0,,0,0,,0,0,,,,1.0,,,1.0,,1.0,,,,1.0,,
1390834,Osasuna,727,381197,Asier Osambela,https://media.api-sports.io/football/players/381197.png,11.0,29,M,6.7,False,True,0,0.0,3.0,2,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390834,Osasuna,727,348029,Dimitrios Stamatakis,https://media.api-sports.io/football/players/348029.png,,31,G,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390834,Osasuna,727,47448,Aitor Fernández,https://media.api-sports.io/football/players/47448.png,,13,G,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390834,Osasuna,727,332304,Raúl Chasco,https://media.api-sports.io/football/players/332304.png,,34,D,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390834,Osasuna,727,182621,Iker Muñoz,https://media.api-sports.io/football/players/182621.png,,8,M,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390834,Osasuna,727,429553,Mauro Echegoyen,https://media.api-sports.io/football/players/429553.png,,26,M,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390834,Osasuna,727,46667,Kike Barja,https://media.api-sports.io/football/players/46667.png,,11,F,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390834,Valencia,532,183848,Julen Agirrezabala,https://media.api-sports.io/football/players/183848.png,90.0,25,G,6.3,False,False,1,0.0,44.0,29,1.0,,,0,0,,0,0,0.0,,,1.0,,,,,,,,,1.0,3.0,
1390834,Valencia,532,47251,Dimitri Foulquier,https://media.api-sports.io/football/players/47251.png,90.0,20,D,6.5,False,False,0,0.0,42.0,37,4.0,,,0,0,,0,0,,,,1.0,,,,1.0,,,,,,,
1390834,Valencia,532,333672,César Tárrega,https://media.api-sports.io/football/players/333672.png,90.0,5,D,6.9,False,False,0,0.0,52.0,43,11.0,,3.0,1,0,,0,0,,3.0,1.0,5.0,1.0,,,1.0,,,,1.0,,,
1390834,Valencia,532,181582,José Copete,https://media.api-sports.io/football/players/181582.png,78.0,3,D,7.2,False,False,0,0.0,31.0,27,5.0,,2.0,0,0,,0,0,,1.0,,1.0,,,,,,,,4.0,,,
1390834,Valencia,532,918,José Luis Gayà,https://media.api-sports.io/football/players/918.png,22.0,14,D,3,True,False,0,0.0,18.0,14,1.0,,1.0,0,1,,0,0,,,,,,,,,,,,,1.0,,
1390834,Valencia,532,46933,Luis Rioja,https://media.api-sports.io/football/players/46933.png,67.0,11,M,6.6,False,False,0,0.0,12.0,10,3.0,,1.0,0,0,,0,0,,1.0,,2.0,1.0,,,,,,,,,,
1390834,Valencia,532,315699,Javier Guerra,https://media.api-sports.io/football/players/315699.png,67.0,8,M,6.3,False,False,0,0.0,18.0,13,9.0,2.0,2.0,0,0,,0,0,,2.0,,4.0,1.0,,,,1.0,,,,,,
1390834,Valencia,532,47463,Pepelu,https://media.api-sports.io/football/players/47463.png,78.0,18,M,6.2,False,False,0,0.0,45.0,37,9.0,,1.0,0,0,,0,0,,2.0,2.0,3.0,1.0,,,1.0,,,,,,,
1390834,Valencia,532,162127,Diego López,https://media.api-sports.io/football/players/162127.png,90.0,16,M,6.9,False,False,0,0.0,22.0,14,16.0,1.0,,0,0,,0,0,,2.0,,6.0,4.0,,,,,,,,1.0,,
1390834,Valencia,532,83,Arnaut Danjuma,https://media.api-sports.io/football/players/83.png,90.0,7,F,6.3,False,False,0,0.0,16.0,14,9.0,4.0,2.0,0,0,,0,0,,,,4.0,3.0,1.0,2.0,,1.0,1.0,,1.0,,,
1390834,Valencia,532,1708,Dani Raba,https://media.api-sports.io/football/players/1708.png,26.0,19,F,6.5,False,False,0,0.0,5.0,4,,,,0,0,,0,0,,,1.0,,,,,,,,,,,,
1390834,Valencia,532,162175,Jesús Vázquez,https://media.api-sports.io/football/players/162175.png,65.0,21,D,6.7,False,True,0,0.0,19.0,18,7.0,1.0,,0,0,,0,0,,1.0,1.0,2.0,,,1.0,,,,,,,,
1390834,Valencia,532,916,Mouctar Diakhaby,https://media.api-sports.io/football/players/916.png,23.0,4,D,6.6,False,True,0,0.0,23.0,17,1.0,,,0,0,,0,0,,,,1.0,,,,,,,,,,,
1390834,Valencia,532,48465,Filip Ugrinić,https://media.api-sports.io/football/players/48465.png,24.0,23,M,6.6,False,True,0,0.0,8.0,8,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390834,Valencia,532,21153,Baptiste Santamaria,https://media.api-sports.io/football/players/21153.png,13.0,22,M,6.6,False,True,0,0.0,12.0,8,3.0,,1.0,0,0,,0,0,,,,2.0,1.0,,,,,,,,,,
1390834,Valencia,532,47264,Hugo Duro,https://media.api-sports.io/football/players/47264.png,13.0,9,F,6.3,False,True,0,0.0,3.0,3,1.0,,,0,0,,0,0,,,,,,,,,,,,,,,
1390834,Valencia,532,47527,Stole Dimitrievski,https://media.api-sports.io/football/players/47527.png,,1,G,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390834,Valencia,532,315701,Rubén Iranzo,https://media.api-sports.io/football/players/315701.png,,26,D,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390834,Valencia,532,48372,Eray Cömert,https://media.api-sports.io/football/players/48372.png,,24,D,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390834,Valencia,532,41157,André Almeida,https://media.api-sports.io/football/players/41157.png,,10,M,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390834,Valencia,532,439578,David Otorbi,https://media.api-sports.io/football/players/439578.png,,27,F,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390834,Valencia,532,406045,Aimar Blázquez,https://media.api-sports.io/football/players/406045.png,,37,F,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390834,Valencia,532,406046,Pablo López Gómez,https://media.api-sports.io/football/players/406046.png,,33,F,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390838,Villarreal,533,278619,Luiz Júnior,https://media.api-sports.io/football/players/278619.png,90.0,1,G,7,False,False,0,0.0,16.0,14,,,,0,0,,0,0,0.0,,,,,,,,,,,,,2.0,
1390838,Villarreal,533,311773,Santiago Mouriño,https://media.api-sports.io/football/players/311773.png,90.0,15,D,8.2,False,False,0,1.0,65.0,63,20.0,1.0,3.0,1,0,,0,0,,10.0,1.0,13.0,,,,4.0,1.0,,,,1.0,,
1390838,Villarreal,533,166,Juan Foyth,https://media.api-sports.io/football/players/166.png,45.0,8,D,7.3,True,False,0,0.0,29.0,27,2.0,,,0,0,,0,0,,2.0,,2.0,,,,,,,,,,,
1390838,Villarreal,533,237066,Rafa Marín,https://media.api-sports.io/football/players/237066.png,90.0,4,D,8.5,False,False,0,0.0,67.0,61,2.0,,,0,0,,0,0,,,,2.0,,,1.0,,,1.0,1.0,1.0,,,
1390838,Villarreal,533,70500,Sergi Cardona,https://media.api-sports.io/football/players/70500.png,90.0,23,D,7.9,False,False,0,1.0,39.0,34,5.0,,1.0,0,0,,0,0,,1.0,1.0,2.0,,,,,,,,,3.0,,
1390838,Villarreal,533,51016,Tajon Buchanan,https://media.api-sports.io/football/players/51016.png,90.0,17,M,10,False,False,0,0.0,26.0,22,11.0,5.0,,0,0,,0,0,,,1.0,8.0,2.0,2.0,4.0,1.0,5.0,3.0,3.0,,1.0,,
1390838,Villarreal,533,47541,Santi Comesaña,https://media.api-sports.io/football/players/47541.png,45.0,14,M,7,False,False,0,0.0,26.0,24,4.0,,,0,0,,0,0,,1.0,,2.0,,,1.0,1.0,,,,,1.0,,
1390838,Villarreal,533,20696,Pape Gueye,https://media.api-sports.io/football/players/20696.png,66.0,18,M,7.9,False,False,0,0.0,44.0,39,8.0,,3.0,0,0,,0,0,,1.0,2.0,4.0,2.0,,1.0,,,,,,1.0,,
1390838,Villarreal,533,184226,Yéremy Pino,https://media.api-sports.io/football/players/184226.png,70.0,21,M,7.2,False,False,0,1.0,30.0,25,6.0,2.0,1.0,0,0,,0,0,,2.0,,2.0,,,,1.0,,,,1.0,1.0,,
1390838,Villarreal,533,3246,Nicolas Pépé,https://media.api-sports.io/football/players/3246.png,63.0,19,F,9,False,False,0,0.0,30.0,26,12.0,6.0,,0,0,,0,0,,2.0,,9.0,2.0,,1.0,,4.0,1.0,1.0,,2.0,,
1390838,Villarreal,533,378284,Etta Eyong,https://media.api-sports.io/football/players/378284.png,90.0,29,F,6.9,False,False,0,1.0,10.0,8,7.0,2.0,,0,0,,0,0,,1.0,,2.0,1.0,1.0,3.0,,,2.0,,,2.0,,
1390838,Villarreal,533,336671,Renato Veiga,https://media.api-sports.io/football/players/336671.png,45.0,12,M,6.6,False,True,0,0.0,39.0,36,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390838,Villarreal,533,49,Thomas Partey,https://media.api-sports.io/football/players/49.png,45.0,16,M,7,False,True,0,0.0,38.0,32,4.0,1.0,,0,0,,0,0,,1.0,,4.0,,,2.0,,1.0,,,,,,
1390838,Villarreal,533,290740,Ilias Akhomach,https://media.api-sports.io/football/players/290740.png,28.0,11,F,6.3,False,True,0,0.0,15.0,15,5.0,2.0,,0,0,,0,0,,,,1.0,1.0,,,,,,,,2.0,,
1390838,Villarreal,533,928,Dani Parejo,https://media.api-sports.io/football/players/928.png,25.0,10,M,6.9,False,True,0,0.0,34.0,32,1.0,,,0,0,,0,0,,1.0,,1.0,,,,,,,,,1.0,,
1390838,Villarreal,533,182519,Alberto Moleiro,https://media.api-sports.io/football/players/182519.png,21.0,20,M,6.7,False,True,0,0.0,9.0,9,5.0,3.0,,0,0,,0,0,,,,3.0,1.0,,1.0,1.0,2.0,,,,,,
1390838,Villarreal,533,302277,Rubén Gómez,https://media.api-sports.io/football/players/302277.png,,31,G,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390838,Villarreal,533,162122,Adrià Altimira,https://media.api-sports.io/football/players/162122.png,,3,D,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390838,Villarreal,533,1702,Alfonso Pedraza,https://media.api-sports.io/football/players/1702.png,,24,D,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390838,Villarreal,533,435552,Pau Navarro,https://media.api-sports.io/football/players/435552.png,,26,D,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390838,Villarreal,533,1461,Denis Suárez,https://media.api-sports.io/football/players/1461.png,,6,M,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390838,Villarreal,533,411702,Pau Cabanes De La Torre,https://media.api-sports.io/football/players/411702.png,,33,F,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390838,Girona,547,432476,Vladyslav Krapyvtsov,https://media.api-sports.io/football/players/432476.png,90.0,25,G,6.9,False,False,5,0.0,16.0,16,,,,0,0,,0,0,0.0,,,,,,,,,,,,,2.0,
1390838,Girona,547,313025,Hugo Rincón,https://media.api-sports.io/football/players/313025.png,90.0,2,D,5.3,False,False,0,0.0,28.0,23,6.0,2.0,,0,0,,0,0,,,1.0,3.0,1.0,,,,2.0,,,,1.0,,
1390838,Girona,547,414359,Vitor Reis,https://media.api-sports.io/football/players/414359.png,90.0,12,D,6.7,False,False,0,0.0,63.0,57,9.0,,2.0,1,0,,0,0,,4.0,,5.0,,,,,,,,3.0,,,
1390838,Girona,547,66407,Ladislav Krejčí,https://media.api-sports.io/football/players/66407.png,90.0,18,D,5.3,False,False,0,0.0,62.0,55,4.0,,1.0,1,0,,0,0,,2.0,,2.0,,,,1.0,,,,1.0,,,
1390838,Girona,547,531,Daley Blind,https://media.api-sports.io/football/players/531.png,90.0,17,D,5.9,False,False,0,0.0,67.0,64,8.0,,2.0,0,0,,0,0,,2.0,1.0,2.0,,,,1.0,,,,,1.0,,
1390838,Girona,547,2182,Viktor Tsygankov,https://media.api-sports.io/football/players/2182.png,78.0,15,M,6.2,False,False,0,0.0,20.0,15,7.0,,,0,0,,0,0,,1.0,2.0,5.0,2.0,,,,,,,,,,
1390838,Girona,547,2449,Yangel Herrera,https://media.api-sports.io/football/players/2449.png,42.0,21,M,6.2,False,False,0,0.0,25.0,22,3.0,,,0,0,,0,0,,2.0,1.0,2.0,,,,1.0,,,,,,,
1390838,Girona,547,306727,Jhon Solís,https://media.api-sports.io/football/players/306727.png,71.0,22,M,6.3,False,False,0,0.0,48.0,44,5.0,,2.0,0,0,,0,0,,,,1.0,1.0,,,1.0,,,,,,,
1390838,Girona,547,339105,Joel Roca,https://media.api-sports.io/football/players/339105.png,90.0,33,M,5.7,False,False,0,0.0,31.0,27,24.0,12.0,1.0,0,0,,0,0,,1.0,,7.0,3.0,,1.0,2.0,3.0,,,,,,
1390838,Girona,547,47520,Portu,https://media.api-sports.io/football/players/47520.png,45.0,8,F,6.2,True,False,0,0.0,8.0,8,2.0,1.0,,0,0,,0,0,,,,,,,,,,,,,,,
1390838,Girona,547,297304,Dawda Camara,https://media.api-sports.io/football/players/297304.png,45.0,14,F,6.5,False,False,0,0.0,5.0,5,1.0,,,0,0,,0,0,,,1.0,,,,,,,,,,,,
1390838,Girona,547,47334,David López,https://media.api-sports.io/football/players/47334.png,49.0,5,D,7,False,True,0,0.0,38.0,38,2.0,,,0,0,,0,0,,1.0,,1.0,,,,,,,,1.0,,,
1390838,Girona,547,47547,Álex Moreno,https://media.api-sports.io/football/players/47547.png,45.0,24,D,6.7,False,True,0,0.0,23.0,21,10.0,5.0,,0,0,,0,0,,2.0,,5.0,,,,3.0,3.0,,,,,,
1390838,Girona,547,45,Thomas Lemar,https://media.api-sports.io/football/players/45.png,45.0,11,M,6.2,False,True,0,0.0,19.0,16,5.0,,,0,0,,0,0,,,,1.0,1.0,,,2.0,,,,,,,
1390838,Girona,547,1700,Iván Martín,https://media.api-sports.io/football/players/1700.png,20.0,23,M,6.6,False,True,0,0.0,15.0,13,6.0,,1.0,0,0,,0,0,,3.0,,3.0,,,,2.0,,,,,1.0,,
1390838,Girona,547,281795,Yáser Asprilla,https://media.api-sports.io/football/players/281795.png,13.0,10,M,6.6,False,True,0,0.0,2.0,2,,,,0,0,,0,0,,,,,,,2.0,,,2.0,,,,,
1390838,Girona,547,47153,Juan Carlos,https://media.api-sports.io/football/players/47153.png,,1,G,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390838,Girona,547,162434,Alejandro Francés,https://media.api-sports.io/football/players/162434.png,,16,D,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390838,Girona,547,20,Axel Witsel,https://media.api-sports.io/football/players/20.png,,20,D,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390838,Girona,547,283668,Arnau Martínez,https://media.api-sports.io/football/players/283668.png,,4,D,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390838,Girona,547,491106,Gibert Jordana,https://media.api-sports.io/football/players/491106.png,,28,D,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390838,Girona,547,2617,Cristhian Stuani,https://media.api-sports.io/football/players/2617.png,,7,F,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390837,Sevilla,536,19172,Ørjan Nyland,https://media.api-sports.io/football/players/19172.png,90.0,13,G,5.9,False,False,2,0.0,29.0,22,,,,0,0,,0,0,0.0,,,,,,,,,,,,,4.0,
1390837,Sevilla,536,182772,Juanlu Sánchez,https://media.api-sports.io/football/players/182772.png,85.0,16,D,7.2,False,False,0,0.0,35.0,31,9.0,1.0,1.0,0,0,,0,0,,4.0,,8.0,3.0,,1.0,,1.0,,,,1.0,,
1390837,Sevilla,536,338902,Andres Castrin,https://media.api-sports.io/football/players/338902.png,90.0,32,D,7,False,False,0,0.0,88.0,77,17.0,,,0,0,,0,0,,2.0,1.0,11.0,4.0,,3.0,2.0,,1.0,,1.0,1.0,,
1390837,Sevilla,536,297311,Kike Salas,https://media.api-sports.io/football/players/297311.png,90.0,4,D,7.7,False,False,0,0.0,100.0,81,16.0,1.0,,0,0,,0,0,,4.0,2.0,13.0,3.0,,,,,,,1.0,,,
1390837,Sevilla,536,195923,José Ángel Carmona,https://media.api-sports.io/football/players/195923.png,90.0,2,D,6.3,False,False,0,0.0,46.0,42,19.0,1.0,2.0,1,0,,0,0,,2.0,,12.0,6.0,,,2.0,,,,,,,
1390837,Sevilla,536,1489,Nemanja Gudelj,https://media.api-sports.io/football/players/1489.png,90.0,6,M,6.9,True,False,0,0.0,66.0,60,5.0,,1.0,0,0,,0,0,,1.0,,3.0,2.0,,1.0,1.0,,1.0,,,,,
1390837,Sevilla,536,21004,Lucien Agoumé,https://media.api-sports.io/football/players/21004.png,90.0,18,M,7.2,False,False,0,0.0,51.0,41,15.0,2.0,1.0,0,0,,0,0,,5.0,1.0,10.0,,,,1.0,,,,,1.0,,
1390837,Sevilla,536,25458,Dodi Lukebakio,https://media.api-sports.io/football/players/25458.png,90.0,10,M,6.9,False,False,0,0.0,37.0,33,8.0,3.0,1.0,0,0,,0,0,,,,3.0,2.0,,,1.0,1.0,,,,7.0,,
1390837,Sevilla,536,48471,Ruben Vargas,https://media.api-sports.io/football/players/48471.png,57.0,11,M,6.2,False,False,0,0.0,16.0,12,5.0,,,0,0,,0,0,,1.0,,3.0,1.0,1.0,,1.0,,,,,,,
1390837,Sevilla,536,39121,Chidera Ejuke,https://media.api-sports.io/football/players/39121.png,67.0,21,M,6.9,False,False,0,0.0,28.0,24,10.0,4.0,1.0,0,0,,0,0,,2.0,1.0,5.0,1.0,,,,2.0,,,,,,
1390837,Sevilla,536,57446,Akor Adams,https://media.api-sports.io/football/players/57446.png,90.0,9,F,6.3,False,False,0,0.0,10.0,6,7.0,,2.0,0,0,,0,0,,1.0,,2.0,,3.0,3.0,,,1.0,,,,,
1390837,Sevilla,536,162126,Peque Fernández,https://media.api-sports.io/football/players/162126.png,33.0,14,F,6.3,False,True,0,0.0,14.0,12,6.0,3.0,1.0,1,0,,0,0,,,,2.0,1.0,,1.0,,1.0,,,,,,
1390837,Sevilla,536,185398,Isaac Romero,https://media.api-sports.io/football/players/185398.png,23.0,7,F,6.3,False,True,0,0.0,7.0,6,3.0,,,0,0,,0,0,,1.0,,1.0,,,2.0,,,,,,,,
1390837,Sevilla,536,47329,Adrià Pedrosa,https://media.api-sports.io/football/players/47329.png,13.0,3,D,6.9,False,True,0,0.0,6.0,6,2.0,,,0,0,,0,0,,1.0,,2.0,1.0,,,,,,,,1.0,,
1390837,Sevilla,536,290686,Rafael Romero,https://media.api-sports.io/football/players/290686.png,,33,G,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390837,Sevilla,536,308346,Alberto Flores,https://media.api-sports.io/football/players/308346.png,,31,G,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390837,Sevilla,536,433,Marcão,https://media.api-sports.io/football/players/433.png,,23,D,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390837,Sevilla,536,438263,Miguel Sierra,https://media.api-sports.io/football/players/438263.png,,29,F,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390837,Sevilla,536,331607,Manu Bueno,https://media.api-sports.io/football/players/331607.png,,28,M,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390837,Sevilla,536,443593,Edu Altozano,https://media.api-sports.io/football/players/443593.png,,39,M,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390837,Getafe,546,47247,David Soria,https://media.api-sports.io/football/players/47247.png,90.0,13,G,6.3,False,False,1,0.0,30.0,5,1.0,,,0,0,,0,0,0.0,,,1.0,,,,,,,,,,3.0,
1390837,Getafe,546,119742,Juan Iglesias,https://media.api-sports.io/football/players/119742.png,90.0,21,D,6,False,False,0,0.0,15.0,9,16.0,2.0,2.0,0,0,,0,0,,3.0,,8.0,3.0,,1.0,2.0,,1.0,,1.0,,,
1390837,Getafe,546,47250,Djené,https://media.api-sports.io/football/players/47250.png,90.0,2,D,6.3,True,False,0,0.0,23.0,15,2.0,,,0,0,,0,0,,,,1.0,,,,,,,,,,,
1390837,Getafe,546,46795,Domingos Duarte,https://media.api-sports.io/football/players/46795.png,90.0,22,D,6.2,False,False,0,0.0,12.0,4,3.0,,,0,0,,0,0,,,,2.0,1.0,,,,,,,,,,
1390837,Getafe,546,18867,Diego Rico,https://media.api-sports.io/football/players/18867.png,90.0,16,D,6.9,False,False,0,0.0,21.0,15,8.0,,1.0,0,0,,0,0,,3.0,1.0,4.0,1.0,,1.0,,,1.0,,,1.0,,
1390837,Getafe,546,471478,Davinchi,https://media.api-sports.io/football/players/471478.png,90.0,26,D,6.3,False,False,0,0.0,24.0,15,5.0,,4.0,0,0,,0,0,,1.0,,1.0,,,,,,,,,,,
1390837,Getafe,546,343205,Mario Martín,https://media.api-sports.io/football/players/343205.png,90.0,6,M,6,False,False,0,0.0,16.0,9,23.0,2.0,7.0,1,0,,0,0,,2.0,,6.0,,,,1.0,1.0,,,,1.0,,
1390837,Getafe,546,47085,Luis Milla,https://media.api-sports.io/football/players/47085.png,89.0,5,M,8.3,False,False,0,2.0,36.0,31,7.0,2.0,,0,0,,0,0,,3.0,1.0,7.0,1.0,,,,2.0,,,,4.0,,
1390837,Getafe,546,47258,Mauro Arambarri,https://media.api-sports.io/football/players/47258.png,90.0,8,M,6.2,False,False,0,0.0,18.0,12,18.0,5.0,2.0,1,0,,0,0,,2.0,,6.0,2.0,,1.0,2.0,2.0,1.0,,,,,
1390837,Getafe,546,394573,Adrian Liso,https://media.api-sports.io/football/players/394573.png,90.0,23,F,8.6,False,False,0,0.0,15.0,11,13.0,3.0,3.0,0,0,,0,0,,1.0,,3.0,1.0,1.0,3.0,,1.0,3.0,2.0,,,,
1390837,Getafe,546,403554,Christantus Uche,https://media.api-sports.io/football/players/403554.png,90.0,10,F,6.2,False,False,0,0.0,11.0,6,25.0,5.0,5.0,0,0,,0,0,,1.0,,8.0,1.0,,1.0,,2.0,,,,,,
1390837,Getafe,546,439617,Ismael Bekhoucha,https://media.api-sports.io/football/players/439617.png,1.0,31,D,,False,True,0,0.0,,,1.0,,,0,0,,0,0,,,,,,,,,,,,,,,
1390837,Getafe,546,66491,Jiří Letáček,https://media.api-sports.io/football/players/66491.png,,1,G,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390837,Getafe,546,47306,Álex Sola,https://media.api-sports.io/football/players/47306.png,,7,M,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390837,Getafe,546,297235,Marc Vilaplana,https://media.api-sports.io/football/players/297235.png,,33,D,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390837,Getafe,546,465838,Alberto Risco,https://media.api-sports.io/football/players/465838.png,,30,M,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390837,Getafe,546,309364,Coba da Costa,https://media.api-sports.io/football/players/309364.png,,20,F,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390837,Getafe,546,47472,Borja Mayoral,https://media.api-sports.io/football/players/47472.png,,9,F,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
1390837,Getafe,546,270516,Peter González,https://media.api-sports.io/football/players/270516.png,,19,F,,False,True,0,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,
