fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_assists,goals_saves,passes_total,passes_accuracy,duels_total,duels_won,fouls_drawn,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,tackles_interceptions,dribbles_attempts,fouls_committed,shots_total,passes_key,shots_on,goals_total,dribbles_success,dribbles_past,tackles_blocks,offsides,penalty_commited,penalty_won
1388626,Karlsruher SC,785,162536,David Herold,https://media.api-sports.io/football/players/162536.png,90.0,20,D,6.9,False,False,0,0.0,,25.0,18,9.0,5.0,1.0,0,0,0,0,,3.0,1.0,2.0,,1.0,3.0,,,,,,1.0,,
1388626,Karlsruher SC,785,179567,Lilian Egloff,https://media.api-sports.io/football/players/179567.png,90.0,25,M,6.9,False,False,0,0.0,,30.0,20,6.0,4.0,2.0,0,0,0,0,,1.0,1.0,1.0,,,1.0,,,1.0,,1.0,,,
1388626,Karlsruher SC,785,178199,Andreas Müller,https://media.api-sports.io/football/players/178199.png,67.0,16,M,6.6,False,False,0,0.0,,44.0,37,7.0,2.0,,1,0,0,0,,2.0,,,2.0,1.0,1.0,,,,3.0,1.0,,,
1388626,Karlsruher SC,785,26107,Marvin Wanitzek,https://media.api-sports.io/football/players/26107.png,90.0,10,M,6.6,True,False,0,0.0,,50.0,42,11.0,5.0,1.0,0,0,0,0,,2.0,,,1.0,5.0,3.0,2.0,,,1.0,,,,
1388626,Karlsruher SC,785,432547,Louey Ben Farhat,https://media.api-sports.io/football/players/432547.png,76.0,19,F,6.2,False,False,0,0.0,,15.0,10,3.0,1.0,1.0,0,0,0,0,,,,,1.0,,3.0,,,,,,,,
1388626,Karlsruher SC,785,271066,Roko Šimić,https://media.api-sports.io/football/players/271066.png,66.0,9,F,6.3,False,False,0,0.0,,9.0,5,7.0,2.0,1.0,0,0,0,0,,,1.0,1.0,2.0,,,,,,,,1.0,,
1388626,Karlsruher SC,785,25194,Fabian Schleusener,https://media.api-sports.io/football/players/25194.png,25.0,24,F,6.9,False,True,0,0.0,,8.0,7,7.0,5.0,1.0,0,0,0,0,,,,,,,2.0,,,,,,,,
1388626,Karlsruher SC,785,178701,Marcel Beifus,https://media.api-sports.io/football/players/178701.png,24.0,4,D,6.9,False,True,0,0.0,,11.0,9,3.0,3.0,1.0,0,0,0,0,,1.0,2.0,,,1.0,,,,,,,,,
1388626,Karlsruher SC,785,25129,Dženis Burnić,https://media.api-sports.io/football/players/25129.png,15.0,7,M,6.3,False,True,0,0.0,,12.0,11,2.0,,,0,0,0,0,,,1.0,,1.0,,1.0,,,,,,,,
1388626,Karlsruher SC,785,24919,Robin Himmelmann,https://media.api-sports.io/football/players/24919.png,,30,G,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388626,Karlsruher SC,785,420463,Rafael Pinto Pedrosa,https://media.api-sports.io/football/players/420463.png,,36,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388626,Karlsruher SC,785,328231,Robert Geller,https://media.api-sports.io/football/players/328231.png,,35,F,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388626,Karlsruher SC,785,334358,Meiko Wäschenbach,https://media.api-sports.io/football/players/334358.png,,21,M,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388623,VfL Bochum,176,24785,Timo Horn,https://media.api-sports.io/football/players/24785.png,90.0,1,G,7.3,False,False,0,0.0,1.0,19.0,15,,,,0,0,0,0,0.0,,,,,,,,,,,,,,
1388623,VfL Bochum,176,329265,Leandro Morgalla,https://media.api-sports.io/football/players/329265.png,84.0,39,D,7.5,False,False,0,0.0,,42.0,37,7.0,5.0,,1,0,0,0,,2.0,,1.0,3.0,,1.0,,,1.0,,,,,
1388623,VfL Bochum,176,713,Kevin Vogt,https://media.api-sports.io/football/players/713.png,90.0,7,D,7.3,False,False,0,0.0,,72.0,69,9.0,3.0,,1,0,0,0,,1.0,,,2.0,1.0,,1.0,,,2.0,,,,
1388623,VfL Bochum,176,178169,Philipp Strompf,https://media.api-sports.io/football/players/178169.png,90.0,3,D,7.2,False,False,0,0.0,,61.0,56,17.0,9.0,1.0,1,0,0,0,,3.0,,,3.0,1.0,1.0,,,,1.0,,,,
1388623,VfL Bochum,176,480847,Kacper Kościerski,https://media.api-sports.io/football/players/480847.png,45.0,35,M,6.3,False,False,0,0.0,,12.0,10,7.0,2.0,2.0,1,0,0,0,,,1.0,1.0,3.0,,,,,,,,,,
1388623,VfL Bochum,176,336224,Mats Pannewig,https://media.api-sports.io/football/players/336224.png,76.0,24,M,6.6,False,False,0,0.0,,26.0,23,12.0,5.0,1.0,1,0,0,0,,2.0,,,1.0,1.0,,1.0,,,2.0,,,,
1388623,VfL Bochum,176,22260,Ibrahima Sissoko,https://media.api-sports.io/football/players/22260.png,90.0,6,M,8.3,False,False,0,0.0,,40.0,32,14.0,10.0,2.0,1,0,0,0,,4.0,1.0,1.0,2.0,1.0,,1.0,1.0,,,,,,
1388623,VfL Bochum,176,37122,Matúš Bero,https://media.api-sports.io/football/players/37122.png,89.0,19,M,6.9,True,False,0,0.0,,30.0,24,12.0,4.0,1.0,0,0,0,0,,3.0,,1.0,3.0,,3.0,,,,2.0,,,,
1388623,VfL Bochum,176,25151,Maximilian Wittek,https://media.api-sports.io/football/players/25151.png,90.0,32,M,7,False,False,0,0.0,,34.0,30,6.0,3.0,,0,0,0,0,,2.0,,2.0,1.0,1.0,3.0,1.0,,1.0,,,,,
1388623,VfL Bochum,176,277054,Mathis Clairicia,https://media.api-sports.io/football/players/277054.png,45.0,14,F,5.9,False,False,0,0.0,,3.0,1,4.0,,,0,0,0,0,,,,1.0,2.0,1.0,,,,,,,,,
1388623,VfL Bochum,176,26227,Moritz Broschinski,https://media.api-sports.io/football/players/26227.png,90.0,29,F,7.2,False,False,0,0.0,,10.0,5,10.0,4.0,1.0,0,0,0,0,,2.0,,2.0,1.0,2.0,2.0,1.0,,,1.0,,1.0,,
1388623,VfL Bochum,176,33019,Koji Miyoshi,https://media.api-sports.io/football/players/33019.png,45.0,23,M,6.7,False,True,0,1.0,,7.0,5,2.0,,,1,0,0,0,,,,,2.0,1.0,1.0,,,,,,,,
1388623,VfL Bochum,176,25919,Gerrit Holtmann,https://media.api-sports.io/football/players/25919.png,45.0,17,F,9.2,False,True,0,0.0,,15.0,12,7.0,7.0,1.0,0,0,0,0,,2.0,,3.0,,1.0,2.0,1.0,1.0,3.0,,,,,
1388623,VfL Bochum,176,397740,Kjell Wätjen,https://media.api-sports.io/football/players/397740.png,15.0,8,M,6.5,False,True,0,0.0,,8.0,6,4.0,1.0,,1,0,0,0,,1.0,,,1.0,1.0,,,,,2.0,,,,
1388623,VfL Bochum,176,67861,Romario Rösch,https://media.api-sports.io/football/players/67861.png,15.0,26,M,6.6,False,True,0,0.0,,4.0,2,2.0,2.0,,0,0,0,0,,2.0,,,,,,,,,,,,,
1388623,VfL Bochum,176,418888,Cajetan Lenz,https://media.api-sports.io/football/players/418888.png,1.0,34,M,,False,True,0,0.0,,8.0,7,1.0,1.0,,0,0,0,0,,,1.0,,,,,,,,,,,,
1388623,VfL Bochum,176,127929,Niclas Thiede,https://media.api-sports.io/football/players/127929.png,,22,G,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388623,VfL Bochum,176,48629,Noah Loosli,https://media.api-sports.io/football/players/48629.png,,20,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388623,VfL Bochum,176,26287,Philipp Hofmann,https://media.api-sports.io/football/players/26287.png,,33,F,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388623,VfL Bochum,176,20648,Ibrahim Sissoko,https://media.api-sports.io/football/players/20648.png,,9,F,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388623,SV Elversberg,1660,178194,Nicolas Kristof,https://media.api-sports.io/football/players/178194.png,90.0,20,G,6.5,False,False,2,0.0,5.0,40.0,18,,,,0,0,0,0,0.0,,,,,,,,,,,,,,
1388623,SV Elversberg,1660,25063,Jan Gyamerah,https://media.api-sports.io/football/players/25063.png,6.0,30,D,3,False,False,0,0.0,,1.0,1,2.0,,,2,1,0,0,,,,,3.0,,,,,,,,,,
1388623,SV Elversberg,1660,177731,Lukas Finn Pinckert,https://media.api-sports.io/football/players/177731.png,90.0,19,D,5.9,True,False,0,0.0,,34.0,30,8.0,3.0,,1,0,0,0,,2.0,1.0,3.0,,,,,,1.0,,1.0,,,
1388623,SV Elversberg,1660,126951,Maximilian Rohr,https://media.api-sports.io/football/players/126951.png,90.0,31,D,7.2,False,False,0,0.0,,37.0,33,11.0,8.0,4.0,1,0,0,0,,4.0,1.0,,1.0,,,,,,,,,,
1388623,SV Elversberg,1660,162079,Lasse Günther,https://media.api-sports.io/football/players/162079.png,69.0,21,D,7,False,False,0,0.0,,18.0,13,8.0,7.0,3.0,0,0,0,0,,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,,,
1388623,SV Elversberg,1660,90695,Amara Condé,https://media.api-sports.io/football/players/90695.png,90.0,6,M,6.9,False,False,0,0.0,,37.0,35,8.0,4.0,1.0,1,0,0,0,,2.0,1.0,2.0,1.0,,2.0,,,1.0,,1.0,,,
1388623,SV Elversberg,1660,25820,Carlo Sickinger,https://media.api-sports.io/football/players/25820.png,84.0,23,M,7,False,False,0,0.0,,29.0,25,8.0,6.0,1.0,0,0,0,0,,2.0,,1.0,,,,,,,,,,,
1388623,SV Elversberg,1660,177452,Lukas Petkov,https://media.api-sports.io/football/players/177452.png,90.0,25,M,6.7,False,False,0,0.0,,25.0,19,12.0,6.0,2.0,0,0,0,0,,1.0,1.0,4.0,,1.0,,,,3.0,2.0,1.0,,,
1388623,SV Elversberg,1660,279905,Bambasé Conté,https://media.api-sports.io/football/players/279905.png,68.0,10,M,6.3,False,False,0,0.0,,13.0,8,15.0,8.0,5.0,0,0,0,0,,1.0,,5.0,1.0,,,,,1.0,,,,,
1388623,SV Elversberg,1660,177362,Tom Zimmerschied,https://media.api-sports.io/football/players/177362.png,69.0,29,M,6.9,False,False,0,0.0,,17.0,14,7.0,4.0,2.0,0,0,0,0,,,2.0,2.0,1.0,2.0,,1.0,,2.0,,,1.0,,
1388623,SV Elversberg,1660,26642,Luca Schnellbacher,https://media.api-sports.io/football/players/26642.png,53.0,24,F,6.2,False,False,0,0.0,,4.0,2,12.0,3.0,1.0,0,0,0,0,,,,1.0,2.0,,,,,,,,,,
1388623,SV Elversberg,1660,21333,Florian Le Joncour,https://media.api-sports.io/football/players/21333.png,38.0,3,D,6.5,False,True,0,0.0,,16.0,12,6.0,5.0,,0,0,0,0,,3.0,1.0,,,,,,,,1.0,1.0,,,
1388623,SV Elversberg,1660,280070,Felix Keidel,https://media.api-sports.io/football/players/280070.png,23.0,43,D,6.5,False,True,0,0.0,,13.0,11,3.0,1.0,,0,0,0,0,,,1.0,1.0,1.0,,,,,1.0,,,,,
1388623,SV Elversberg,1660,394665,Jarzinho Malanga,https://media.api-sports.io/football/players/394665.png,22.0,14,M,6.5,False,True,0,0.0,,6.0,5,8.0,2.0,2.0,0,0,0,0,,,,1.0,1.0,,,,,,,,,,
1388623,SV Elversberg,1660,409190,Younes Ebnoutalib,https://media.api-sports.io/football/players/409190.png,22.0,22,F,6.2,False,True,0,0.0,,3.0,3,5.0,1.0,1.0,0,0,0,0,,,,,,,,,,,,,,,
1388623,SV Elversberg,1660,40533,Łukasz Poręba,https://media.api-sports.io/football/players/40533.png,15.0,8,M,6.5,False,True,0,0.0,,5.0,4,1.0,,,0,0,0,0,,,,,,,,,,,1.0,,1.0,,
1388623,SV Elversberg,1660,25113,Tim Boss,https://media.api-sports.io/football/players/25113.png,,28,G,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388623,SV Elversberg,1660,39331,Nicholas Mickelson,https://media.api-sports.io/football/players/39331.png,,2,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388623,SV Elversberg,1660,203260,Frederik Schmahl,https://media.api-sports.io/football/players/203260.png,,17,M,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388623,SV Elversberg,1660,178346,Jason Ceka,https://media.api-sports.io/football/players/178346.png,,11,F,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388631,Holstein Kiel,191,287792,Jonas Krumrey,https://media.api-sports.io/football/players/287792.png,90.0,21,G,6.5,False,False,2,0.0,1.0,43.0,31,,,,0,0,0,0,0.0,,,,,,,,,,,,,,
1388631,Holstein Kiel,191,280389,Mladen Cvjetinović,https://media.api-sports.io/football/players/280389.png,76.0,17,D,6,False,False,0,0.0,,23.0,16,1.0,,,0,0,0,0,,,,,1.0,,,,,,,,,,
1388631,Holstein Kiel,191,41578,David Zec,https://media.api-sports.io/football/players/41578.png,90.0,26,D,6.9,False,False,0,0.0,,69.0,61,7.0,3.0,1.0,0,0,0,0,,1.0,2.0,,4.0,,2.0,,,,,2.0,,,
1388631,Holstein Kiel,191,306338,Marko Ivezić,https://media.api-sports.io/football/players/306338.png,90.0,6,D,6.7,False,False,0,0.0,,76.0,67,7.0,4.0,1.0,0,0,0,0,,1.0,2.0,,1.0,,1.0,,,,,1.0,,,
1388631,Holstein Kiel,191,202580,Lasse Rosenboom,https://media.api-sports.io/football/players/202580.png,45.0,23,M,6.3,False,False,0,0.0,,8.0,4,9.0,5.0,1.0,0,0,0,0,,3.0,1.0,,1.0,,,,,,,,1.0,,
1388631,Holstein Kiel,191,1729,Stefan Schwab,https://media.api-sports.io/football/players/1729.png,45.0,22,M,6.6,False,False,0,0.0,,30.0,25,2.0,1.0,,0,0,0,0,,1.0,1.0,,,,1.0,,,,,,,,
1388631,Holstein Kiel,191,39315,Magnus Knudsen,https://media.api-sports.io/football/players/39315.png,90.0,24,M,7,False,False,0,0.0,,46.0,39,4.0,2.0,1.0,0,0,0,0,,1.0,,,1.0,1.0,,,,,1.0,1.0,,,
1388631,Holstein Kiel,191,119002,John Tolkin,https://media.api-sports.io/football/players/119002.png,45.0,47,M,6.2,False,False,0,0.0,,27.0,21,5.0,2.0,,0,0,0,0,,,3.0,,,,,,,,,,,,
1388631,Holstein Kiel,191,47696,Alexander Bernhardsson,https://media.api-sports.io/football/players/47696.png,90.0,11,F,7.3,False,False,0,0.0,,30.0,24,13.0,7.0,2.0,0,0,0,0,,,,5.0,3.0,2.0,2.0,2.0,,2.0,,1.0,,,
1388631,Holstein Kiel,191,424,Steven Skrzybski,https://media.api-sports.io/football/players/424.png,90.0,7,F,6.9,True,False,0,0.0,,29.0,20,6.0,4.0,2.0,0,0,0,0,,1.0,,1.0,,3.0,1.0,2.0,,1.0,,,1.0,,
1388631,Holstein Kiel,191,327793,Niklas Niehoff,https://media.api-sports.io/football/players/327793.png,84.0,29,F,6.9,False,False,0,0.0,,18.0,11,12.0,6.0,5.0,0,0,0,0,,,1.0,2.0,1.0,3.0,,1.0,,1.0,,,,,
1388631,Holstein Kiel,191,371637,Jonas Therkelsen,https://media.api-sports.io/football/players/371637.png,45.0,10,M,7.2,False,True,0,0.0,,21.0,18,4.0,3.0,,0,0,0,0,,2.0,1.0,1.0,,,3.0,,,1.0,,,,,
1388631,Holstein Kiel,191,280024,Robert Wagner,https://media.api-sports.io/football/players/280024.png,45.0,39,M,7.3,False,True,0,0.0,,21.0,20,5.0,4.0,1.0,0,0,0,0,,,1.0,3.0,,2.0,,1.0,,2.0,,,,,
1388631,Holstein Kiel,191,202514,Phil Harres,https://media.api-sports.io/football/players/202514.png,45.0,19,F,6.3,False,True,0,0.0,,4.0,3,6.0,1.0,1.0,0,0,0,0,,,,,1.0,1.0,,,,,,,1.0,,
1388631,Holstein Kiel,191,202804,Marcus Müller,https://media.api-sports.io/football/players/202804.png,15.0,25,F,6.7,False,True,0,0.0,,,,1.0,1.0,,0,0,0,0,,1.0,,,,1.0,,1.0,,,,,,,
1388631,Holstein Kiel,191,26525,Finn Porath,https://media.api-sports.io/football/players/26525.png,12.0,8,M,6.9,False,True,0,0.0,,7.0,4,3.0,2.0,,0,0,0,0,,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,,,
1388631,Holstein Kiel,191,24952,Timon Weiner,https://media.api-sports.io/football/players/24952.png,,1,G,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388631,Holstein Kiel,191,14445,Ivan Nekić,https://media.api-sports.io/football/players/14445.png,,13,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388631,Holstein Kiel,191,162720,Max Geschwill,https://media.api-sports.io/football/players/162720.png,,14,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388631,Holstein Kiel,191,433609,Kasper Davidsen,https://media.api-sports.io/football/players/433609.png,,15,M,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388631,Arminia Bielefeld,188,108604,Jonas Thomas Kersken,https://media.api-sports.io/football/players/108604.png,70.0,1,G,6.9,False,False,0,0.0,2.0,38.0,28,3.0,1.0,1.0,2,1,0,0,0.0,,,,1.0,,,,,,1.0,,,,
1388631,Arminia Bielefeld,188,177451,Christopher Lannert,https://media.api-sports.io/football/players/177451.png,90.0,24,D,7.3,False,False,0,0.0,,37.0,27,8.0,6.0,2.0,0,0,0,0,,2.0,,1.0,1.0,1.0,,,,,,,,,
1388631,Arminia Bielefeld,188,26220,Leon Schneider,https://media.api-sports.io/football/players/26220.png,90.0,23,D,7.2,False,False,0,0.0,,44.0,36,3.0,2.0,1.0,0,0,0,0,,1.0,,,,,2.0,,,,1.0,1.0,,,
1388631,Arminia Bielefeld,188,202643,Maximilian Großer,https://media.api-sports.io/football/players/202643.png,90.0,19,D,6.3,False,False,0,0.0,,36.0,30,9.0,6.0,,1,0,0,0,,,3.0,,2.0,1.0,,1.0,,,,,,,
1388631,Arminia Bielefeld,188,38113,Tim Handwerker,https://media.api-sports.io/football/players/38113.png,90.0,29,D,8.2,False,False,0,0.0,,41.0,30,8.0,4.0,1.0,1,0,0,0,,3.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,,2.0,,,,
1388631,Arminia Bielefeld,188,25049,Marvin Mehlem,https://media.api-sports.io/football/players/25049.png,89.0,10,M,6.2,False,False,0,0.0,,18.0,14,6.0,1.0,1.0,1,0,0,0,,,2.0,1.0,1.0,,1.0,,,,,,,,
1388631,Arminia Bielefeld,188,67860,Stefano Russo,https://media.api-sports.io/football/players/67860.png,68.0,21,M,6.6,False,False,0,0.0,,29.0,22,6.0,2.0,,1,0,0,0,,1.0,1.0,,3.0,,,,,,,,,,
1388631,Arminia Bielefeld,188,88126,Mael Corboz,https://media.api-sports.io/football/players/88126.png,90.0,6,M,6.7,True,False,0,0.0,,18.0,12,7.0,3.0,,0,0,0,0,,2.0,,,2.0,,,,,,2.0,,,,
1388631,Arminia Bielefeld,188,25385,Noah Joel Sarenren Bazee,https://media.api-sports.io/football/players/25385.png,68.0,37,F,7.5,False,False,0,0.0,,10.0,5,7.0,3.0,,0,0,0,0,,1.0,,,1.0,3.0,1.0,2.0,1.0,,,,,,
1388631,Arminia Bielefeld,188,87801,Joel Grodowski,https://media.api-sports.io/football/players/87801.png,72.0,11,F,6.5,False,False,0,0.0,,9.0,6,8.0,3.0,3.0,0,0,0,0,,,,1.0,2.0,,,,,,,,1.0,,
1388631,Arminia Bielefeld,188,341250,Benjamin Boakye,https://media.api-sports.io/football/players/341250.png,68.0,27,F,6.5,False,False,0,0.0,,15.0,11,6.0,2.0,2.0,0,0,0,0,,,,2.0,1.0,1.0,,,,,,,,,
1388631,Arminia Bielefeld,188,126895,Joel Felix,https://media.api-sports.io/football/players/126895.png,23.0,3,D,6.6,False,True,0,0.0,,2.0,,2.0,1.0,1.0,0,0,0,0,,,,,,,,,,,,,,,
1388631,Arminia Bielefeld,188,980,Sam Schreck,https://media.api-sports.io/football/players/980.png,23.0,8,M,6.7,False,True,0,0.0,,3.0,2,4.0,1.0,1.0,0,0,0,0,,,1.0,,,,,,,,1.0,,,,
1388631,Arminia Bielefeld,188,427588,Julian Kania,https://media.api-sports.io/football/players/427588.png,23.0,7,F,6.6,False,True,0,0.0,,4.0,1,6.0,4.0,,0,0,0,0,,2.0,1.0,4.0,,,,,,2.0,,,,,
1388631,Arminia Bielefeld,188,145480,Leo Oppermann,https://media.api-sports.io/football/players/145480.png,19.0,18,G,7.6,False,True,0,0.0,5.0,12.0,3,1.0,1.0,,0,0,0,0,0.0,,,,,,,,,,,,,,
1388631,Arminia Bielefeld,188,25508,Lukas Kunze,https://media.api-sports.io/football/players/25508.png,2.0,13,M,,False,True,0,0.0,,,,1.0,,,0,0,0,0,,,,,,,,,,,1.0,,,,
1388631,Arminia Bielefeld,188,298254,Felix Hagmann,https://media.api-sports.io/football/players/298254.png,,2,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388631,Arminia Bielefeld,188,340089,Florian Micheler,https://media.api-sports.io/football/players/340089.png,,20,M,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388631,Arminia Bielefeld,188,456255,Daniel Richter,https://media.api-sports.io/football/players/456255.png,,43,F,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388631,Arminia Bielefeld,188,91180,Isaiah Young,https://media.api-sports.io/football/players/91180.png,,30,F,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
